Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
2042-TM;24;AE;MOA;C516.5004.01;NON;;Valeur;Salaires bruts (déclarant 2);10 numérique;130AAE;
2042-TM;24;AF;MOA;C516.5004.01;NON;;Valeur;Abattement 10% ou frais réels (déclarant2);10 numérique;130AAF;
2042-TM;24;AG;MOA;C516.5004.01;NON;;Valeur;Salaires nets (déclarant 2) (2);10 numérique;130AAG;
2042-TM;24;AH;MOA;C516.5004.01;NON;;Valeur;Salaires bruts (PAC);10 numérique;130AAH;
2042-TM;24;AI;MOA;C516.5004.01;NON;;Valeur;Abattement 10% ou frais réels (PAC);10 numérique;130AAI;
2042-TM;24;AJ;MOA;C516.5004.01;NON;;Valeur;Salaires nets (PAC) (3);10 numérique;130AAJ;
2042-TM;24;AK;MOA;C516.5004.01;NON;;Valeur;Pensions brutes (déclarant 1) (4);10 numérique;130AAK;
2042-TM;24;AL;MOA;C516.5004.01;NON;;Valeur;Pensions brutes (déclarant 2) (5);10 numérique;130AAL;
2042-TM;24;AM;MOA;C516.5004.01;NON;;Valeur;Pensions brutes (PAC) (6);10 numérique;130AAM;
2042-TM;24;AN;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - Moins de 50 ans 70% du montant perçu (déclarant 1) (7);10 numérique;130AAN;
2042-TM;24;AO;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - De 50 à 59 ans 50% du montant perçu (déclarant 1) (8);10 numérique;130AAO;
2042-TM;24;AP;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - De 60 à 69 ans 40% du montant perçu (déclarant 1) (9);10 numérique;130AAP;
2042-TM;24;AQ;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - A partir de 70 ans 30% du montant perçu (déclarant 1) (10);10 numérique;130AAQ;
2042-TM;24;AR;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - Moins de 50 ans 70% du montant perçu (déclarant 2) (11);10 numérique;130AAR;
2042-TM;24;AS;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - De 50 à 59 ans 50% du montant perçu (déclarant 2) (12);10 numérique;130AAS;
2042-TM;24;AT;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - De 60 à 69 ans 40% du montant perçu (déclarant 2) (13);10 numérique;130AAT;
2042-TM;24;AU;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - A partir de 70 ans 30% du montant perçu (déclarant 2) (14);10 numérique;130AAU;
2042-TM;24;AV;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - Moins de 50 ans 70% du montant perçu (PAC) (15);10 numérique;130AAV;
2042-TM;24;AW;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - De 50 à 59 ans 50% du montant perçu (PAC) (16);10 numérique;130AAW;
2042-TM;24;AX;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - De 60 à 69 ans 40% du montant perçu (PAC) (17);10 numérique;130AAX;
2042-TM;24;AY;MOA;C516.5004.01;NON;;Valeur;Rentes Viagères - A partir de 70 ans 30% du montant perçu (PAC) (18);10 numérique;130AAY;
2042-TM;24;AZ;MOA;C516.5004.01;NON;;Valeur;Revenus micro fonciers (recettes brutes moins abattement 30%) (19);10 numérique;130AAZ;
2042-TM;24;BA;MOA;C516.5004.01;NON;;Valeur;Revenus fonciers régime réel (total des recettes) (20);10 numérique;130ABA;
2042-TM;24;BB;MOA;C516.5004.01;NON;;Valeur;Charges déductibles;10 numérique;130ABB;
2042-TM;24;BC;MOA;C516.5004.01;NON;;Valeur;Revenus fonciers réels nets (21);10 numérique;130ABC;
2042-TM;24;BD;MOA;C516.5004.01;NON;;Valeur;Bénéfices agricoles - Régime micro net abattement (déclarant 1) (22);10 numérique;130ABD;
2042-TM;24;BE;MOA;C516.5004.01;NON;;Valeur;Bénéfices agricoles - Régime réel (déclarant 1) (23);10 numérique;130ABE;
2042-TM;24;BF;MOA;C516.5004.01;NON;;Valeur;Bénéfices agricoles - Régime micro net abattement (déclarant 2) (24);10 numérique;130ABF;
2042-TM;24;BG;MOA;C516.5004.01;NON;;Valeur;Bénéfices agricoles - Régime réel (déclarant 2) (25);10 numérique;130ABG;
2042-TM;24;BH;MOA;C516.5004.01;NON;;Valeur;Bénéfices agricoles - Régime micro net abattement (PAC) (26);10 numérique;130ABH;
2042-TM;24;BI;MOA;C516.5004.01;NON;;Valeur;Bénéfices agricoles - Régime réel PAC) (27);10 numérique;130ABI;
2042-TM;24;BJ;MOA;C516.5004.01;NON;;Valeur;Bénéfices industriels et commerciaux - Régime micro net abattement (déclarant 1) (28);10 numérique;130ABJ;
2042-TM;24;BK;MOA;C516.5004.01;NON;;Valeur;Bénéfices industriels et commerciaux - Régime réel (déclarant 1) (29);10 numérique;130ABK;
2042-TM;24;BL;MOA;C516.5004.01;NON;;Valeur;Bénéfices industriels et commerciaux - Régime micro net abattement (déclarant 2) (30);10 numérique;130ABL;
2042-TM;24;BM;MOA;C516.5004.01;NON;;Valeur;Bénéfices industriels et commerciaux - Régime réel (déclarant 2) (31);10 numérique;130ABM;
2042-TM;24;BN;MOA;C516.5004.01;NON;;Valeur;Bénéfices industriels et commerciaux - Régime micro net abattement (PAC) (32);10 numérique;130ABN;
2042-TM;24;BO;MOA;C516.5004.01;NON;;Valeur;Bénéfices industriels et commerciaux - Régime réel (PAC) (33);10 numérique;130ABO;
2042-TM;24;BP;MOA;C516.5004.01;NON;;Valeur;Bénéfices non commerciaux- Régime micro net abattement (Déclarant 1) (34);10 numérique;130ABP;
2042-TM;24;BQ;MOA;C516.5004.01;NON;;Valeur;Bénéfices non commerciaux- Régime réel (Déclarant 1) (35);10 numérique;130ABQ;
2042-TM;24;BR;MOA;C516.5004.01;NON;;Valeur;Bénéfices non commerciaux - Régime micro net abattement (Déclarant 2) (36);10 numérique;130ABR;
2042-TM;24;BS;MOA;C516.5004.01;NON;;Valeur;Bénéfices non commerciaux- Régime réel (Déclarant 2) (37);10 numérique;130ABS;
2042-TM;24;BT;MOA;C516.5004.01;NON;;Valeur;Bénéfices non commerciaux - Régime micro net abattement (PAC) (38);10 numérique;130ABT;
2042-TM;24;BU;MOA;C516.5004.01;NON;;Valeur;Bénéfices non commerciaux - Régime réel (PAC) (39);10 numérique;130ABU;
2042-TM;24;BV;MOA;C516.5004.01;NON;;Valeur;Pensions alimentaires versées, imposables en France entre les mains du bénéficiaire et ne procurant aucun avantage fiscal dans votre Etat de résidence (40);10 numérique;130ABV;
2042-TM;24;BW;MOA;C516.5004.01;NON;;Valeur;Montant total des revenus à retenir pour le calcul du taux moyen Total des lignes (1) à (39) - (40);10 numérique;130ABW;
2042-IOM;24;AA;CCI;C889.7111.01;NON;TBX;Valeur;Option pour le plafonnement en % du revenu : case à cocher;;120HQA;
2042-IOM;24;CD;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2010 initié avant 2009;10 numérique;120HQT;
2042-IOM;24;CE;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2010 engagé en 2009;10 numérique;120HQM;
2042-IOM;24;CF;MOA;C516.5004.01;NON;;Valeur;Réduction autres investissement outre-mer dans le logement en 2010;10 numérique;120HQD;
2042-IOM;24;CG;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2011 engagé avant 2011 initié avant 2009;10 numérique;120HOA;
2042-IOM;24;CH;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2011 engagé avant 2011 initié en 2009;10 numérique;120HOB;
2042-IOM;24;CI;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2011 engagé avant 2011 initié en 2010;10 numérique;120HOC;
2042-IOM;24;CJ;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2011 engagé en 2011 initié avant 2009;10 numérique;120HOH;
2042-IOM;24;CK;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2011 engagé en 2011 initié en 2009;10 numérique;120HOI;
2042-IOM;24;CL;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2011 engagé en 2011 initié en 2010;10 numérique;120HOJ;
2042-IOM;24;CM;MOA;C516.5004.01;NON;;Valeur;Réduction autres investissement outre-mer logement réalisés en 2011;10 numérique;120HOK;
2042-IOM;24;CN;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé avant 2011 initié avant 2009;10 numérique;120HOL;
2042-IOM;24;CO;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé avant 2011 initié en 2009;10 numérique;120HOM;
2042-IOM;24;CP;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé avant 2011 initié en 2010;10 numérique;120HON;
2042-IOM;24;CQ;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé en 2011 initié avant 2009;10 numérique;120HOO;
2042-IOM;24;CR;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé en 2011 initié en 2009;10 numérique;120HOP;
2042-IOM;24;CS;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé en 2011 initié en 2010;10 numérique;120HOQ;
2042-IOM;24;CT;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé en 2011 initié en 2011;10 numérique;120HOR;
2042-IOM;24;CU;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé en 2012 initié avant 2009;10 numérique;120HOS;
2042-IOM;24;CV;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé en 2012 initié en 2009;10 numérique;120HOT;
2042-IOM;24;CW;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé en 2012 initié en 2010;10 numérique;120HOU;
2042-IOM;24;CX;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2012 engagé en 2012 initié en 2011;10 numérique;120HOV;
2042-IOM;24;CY;MOA;C516.5004.01;NON;;Valeur;Réduction autres investissements outre-mer logement réalisés en 2012;10 numérique;120HOW;
2042-IOM;24;DA;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2013 engagé avant 2011;10 numérique;120HOD;
2042-IOM;24;DB;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2013 engagé en 2011 initié en 2010;10 numérique;120HOE;
2042-IOM;24;DC;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2013 engagé en 2011 initié en 2011;10 numérique;120HOF;
2042-IOM;24;DD;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2013 engagé 2012/2013 initié en 2010;10 numérique;120HOG;
2042-IOM;24;DE;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2013 engagé 2012/2013 initié en 2011;10 numérique;120HOX;
2042-IOM;24;DF;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement 2013 engagé 2012/2013 initié en 2012;10 numérique;120HOY;
2042-IOM;24;DG;MOA;C516.5004.01;NON;;Valeur;Réduction Autres investissements outre-mer logement 2013;10 numérique;120HOZ;
2042-IOM;24;DH;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer 2014 engagé en 2010;10 numérique;120HUA;
2042-IOM;24;DI;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer 2014 engagé en 2011 et initié en 2010;10 numérique;120HUB;
2042-IOM;24;DJ;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer 2014 engagé en 2011 et initié en 2011;10 numérique;120HUC;
2042-IOM;24;DK;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer 2014 engagé en 2012 ou 2013 ou 2014 initié en 2010;10 numérique;120HUD;
2042-IOM;24;DL;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer 2014 engagé en 2012 ou 2013 ou 2014 initié en 2011;10 numérique;120HUE;
2042-IOM;24;DM;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer 2014 engagé en 2012 ou 2013 ou 2014 initié en 2012;10 numérique;120HUF;
2042-IOM;24;DN;MOA;C516.5004.01;NON;;Valeur;Réduction autres investissements outre-mer logement 2014;10 numérique;120HUG;
2042-IOM;24;DO;MOA;C516.5004.01;NON;;Valeur;Réduction investissement Outre-Mer logement 2015 engagé en 2010;10 numérique;120HUH;
2042-IOM;24;DP;MOA;C516.5004.01;NON;;Valeur;Réduction investissement Outre-Mer logement 2015 engagé en 2011 initié en 2010;10 numérique;120HUI;
2042-IOM;24;DQ;MOA;C516.5004.01;NON;;Valeur;Réduction investissement Outre-Mer logement 2015 engagé en 2011 initié en 2011;10 numérique;120HUJ;
2042-IOM;24;DR;MOA;C516.5004.01;NON;;Valeur;Réduction investissement Outre-Mer logement 2015 engagé à compter de 2012 initié en 2010;10 numérique;120HUK;
2042-IOM;24;DS;MOA;C516.5004.01;NON;;Valeur;Réduction investissement Outre-Mer logement 2015 engagé à compter de 2012 initié en 2011;10 numérique;120HUL;
2042-IOM;24;DT;MOA;C516.5004.01;NON;;Valeur;Réduction investissement Outre-Mer logement 2015 engagé à compter de 2012 initié en 2012;10 numérique;120HUM;
2042-IOM;24;DU;MOA;C516.5004.01;NON;;Valeur;Réduction Autres investissement Outre-Mer logement 2015;10 numérique;120HUN;
2042-IOM;24;EA;MOA;C516.5004.01;NON;;Valeur;Réduction investissement Outre-Mer logement social - réalisé en 2023;10 numérique;120HYH;
2042-IOM;24;EB;MOA;C516.5004.01;NON;;Valeur;Investissement 2023 - Travaux de réhabilitation et travaux de confortation contre le risque sismique ou cyclonique;10 numérique;120HVM;
2042-IOM;24;EC;MOA;C516.5004.01;NON;;Valeur;Réduction Outre-Mer Entreprise - Investissement réalisés en 2023 - entreprise exploitant - 56 %;10 numérique;120HJS;
2042-IOM;24;ED;MOA;C516.5004.01;NON;;Valeur;Réduction Outre-Mer Entreprise - Investissement réalisés en 2023 - entreprise exploitant - 66 %;10 numérique;120HJT;
2042-IOM;24;EE;MOA;C516.5004.01;NON;;Valeur;Réduction Outre-Mer Entreprise - Investissement réalisés en 2023 - votre entreprise;10 numérique;120HJU;
2042-IOM;24;EG;MOA;C516.5004.01;NON;;Valeur;Réduction Outre-Mer Entreprise - Investissement réalisés en 2023 - votre entreprise avec exploitation directe - RI dont vous demandez l'imputation en 2023;10 numérique;120HJW;
2042-IOM;24;MZ;MOA;C516.5004.01;NON;;Valeur;Crédit d'impôt invest Outre-Mer dans le cadre d'une entreprise;10 numérique;120HJA;
2042-IOM;24;NP;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2016 engagé en 2010;10 numérique;120HUO;
2042-IOM;24;NQ;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2016 engagé en 2011 initié en 2010;10 numérique;120HUP;
2042-IOM;24;NR;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2016 engagé en 2011 initié en 2011;10 numérique;120HUQ;
2042-IOM;24;NS;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2016 engagé à compter de 2012 initié en 2010;10 numérique;120HUR;
2042-IOM;24;NT;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2016 engagé à compter de 2012 initié en 2011;10 numérique;120HUS;
2042-IOM;24;NU;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2016 engagé à compter de 2012 initié en 2012;10 numérique;120HUT;
2042-IOM;24;NV;MOA;C516.5004.01;NON;;Valeur;Réduction Autres Investissements Outre-Mer logement 2016;10 numérique;120HUU;
2042-IOM;24;PP;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2017 engagé avant le 1.1.2011;10 numérique;120HVA;
2042-IOM;24;PQ;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2017 engagé en 2011 initié en 2010;10 numérique;120HVB;
2042-IOM;24;PR;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2017 engagé en 2011 initié en 2011;10 numérique;120HVC;
2042-IOM;24;PS;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2017 engagé à compter de 2012 initié en 2010;10 numérique;120HVD;
2042-IOM;24;PT;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2017 engagé à compter de 2012 initié en 2011;10 numérique;120HVE;
2042-IOM;24;PU;MOA;C516.5004.01;NON;;Valeur;Réduction investissements Outre-Mer logement 2017 engagé à compter de 2012 initié en 2012;10 numérique;120HVF;
2042-IOM;24;PV;MOA;C516.5004.01;NON;;Valeur;Réduction Autres Investissements Outre-Mer logement 2017;10 numérique;120HVG;
2042-IOM;24;QR;CCI;C889.7111.01;NON;TBX;Valeur;Investissement 2016 - Vous avez réalisé un investissement immobilier destiné à la location;Case à cocher;120HJC;
2042-IOM;24;QS;CCI;C889.7111.01;NON;TBX;Valeur;Investissement 2017 - Vous avez réalisé un investissement immobilier destiné à la location ou des travaux de réhabilitation ou de confortation contre le risque sismique;Case à cocher;120HKC;
2042-IOM;24;RA;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement social - Réalisé en 2019 - Investissements ayant fait l'objet d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un acompte d'au moins 50 % en 2013 ou 2014;10 numérique;120HYC;
2042-IOM;24;RB;MOA;C516.5004.01;NON;;Valeur;Réduction investissement outre-mer logement social - Réalisé en 2019 - Autres investissements;10 numérique;120HYD;
2042-IOM;24;RD;MOA;C516.5004.01;NON;;Valeur;Investissement outre-mer entreprise 2019 - entreprise exploitante rétrocession - 52,63 %;10 numérique;120HFN;
2042-IOM;24;RE;MOA;C516.5004.01;NON;;Valeur;Investissement outre-mer entreprise 2019 - entreprise exploitante rétrocession - 62,5 %;10 numérique;120HFO;
2042-IOM;24;RF;MOA;C516.5004.01;NON;;Valeur;Investissement outre-mer entreprise 2019 - Investissement dans votre entreprise 62,5 %;10 numérique;120HFP;
2042-IOM;24;RH;MOA;C516.5004.01;NON;;Valeur;Investissement outre-mer entreprise 2019 - Investissement dans votre entreprise avec exploitation directe - Montant RI imputation 2019 - 62,5 %;10 numérique;120HFR;
2042-IOM;24;RI;MOA;C516.5004.01;NON;;Valeur;Investissement outre-mer entreprise 2019 - Autres investissements - entreprise exploitante rétrocession - 56 %;10 numérique;120HFS;
2042-IOM;24;RJ;MOA;C516.5004.01;NON;;Valeur;Investissement outre-mer entreprise 2019 - Autres investissements - entreprise exploitante rétrocession - 66 %;10 numérique;120HFT;
2042-IOM;24;RK;MOA;C516.5004.01;NON;;Valeur;Investissement outre-mer entreprise 2019 - Investissement dans votre entreprise - 66 %;10 numérique;120HFU;
2042-IOM;24;RM;MOA;C516.5004.01;NON;;Valeur;Investissement outre-mer entreprise 2019 - Investissement dans votre entreprise avec exploitation directe - Montant RI imputation 2019 - 66 %;10 numérique;120HFW;
2042-IOM;24;SA;MOA;C516.5004.01;NON;;Valeur;Investissement réalisé en 2020 - dans le logement social;10 numérique;120HYE;
2042-IOM;24;SB;MOA;C516.5004.01;NON;;Valeur;Investissement 2020 - Travaux de réhabilitation et travaux de confortation contre le risque sismique ou cyclonique;10 numérique;120HVJ;
2042-IOM;24;SC;MOA;C516.5004.01;NON;;Valeur;Investissement 2020 - Investissements donnés en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d'impôt - 56 %;10 numérique;120HGS;
2042-IOM;24;SD;MOA;C516.5004.01;NON;;Valeur;Investissement 2020 - Investissements donnés en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d'impôt - 66 %;10 numérique;120HGT;
2042-IOM;24;SE;MOA;C516.5004.01;NON;;Valeur;Investissement 2020 - Investissement dans votre entreprise;10 numérique;120HGU;
2042-IOM;24;SG;MOA;C516.5004.01;NON;;Valeur;Investissement 2020 - Investissement dans votre entreprise avec exploitation directe : montant de la réduction d'impôt dont vous demandez l'imputation en 2020;10 numérique;120HGW;
2042-IOM;24;TA;MOA;C516.5004.01;NON;;Valeur;Investissements outre-mer logement social, réalisés en 2021;10 numérique;120HYF;
2042-IOM;24;TB;MOA;C516.5004.01;NON;;Valeur;Investissement 2021 - Travaux de réhabilitation et travaux de confortation contre le risque sismique ou cyclonique;10 numérique;120HVK;
2042-IOM;24;TC;MOA;C516.5004.01;NON;;Valeur;Investissements réalisés en 2021 - Investissements donnés en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d'impôt à hauteur de 56 %;10 numérique;120HHS;
2042-IOM;24;TD;MOA;C516.5004.01;NON;;Valeur;Investissements réalisés en 2021 - Investissements donnés en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d'impôt à hauteur de 66 %;10 numérique;120HHT;
2042-IOM;24;TE;MOA;C516.5004.01;NON;;Valeur;Investissements réalisés en 2021 - Investissement dans votre entreprise;10 numérique;120HHU;
2042-IOM;24;TG;MOA;C516.5004.01;NON;;Valeur;Investissements réalisés en 2021 - Investissement dans votre entreprise avec exploitation directe : montant de la réduction d'impôt dont vous demandez l'imputation en 2021;10 numérique;120HHW;
2042-IOM;24;UA;MOA;C516.5004.01;NON;;Valeur;Réduction investissement Outre-Mer logement social - réalisé en 2022;10 numérique;120HYG;
2042-IOM;24;UB;MOA;C516.5004.01;NON;;Valeur;Investissement 2022 - Travaux de réhabilitation et travaux de confortation contre le risque sismique ou cyclonique;10 numérique;120HVL;
2042-IOM;24;UC;MOA;C516.5004.01;NON;;Valeur;Réduction Outre-Mer Entreprise - Investissement réalisés en 2022 - entreprise exploitant - 56 %;10 numérique;120HIS;
2042-IOM;24;UD;MOA;C516.5004.01;NON;;Valeur;Réduction Outre-Mer Entreprise - Investissement réalisés en 2022 - entreprise exploitant - 66 %;10 numérique;120HIT;
2042-IOM;24;UE;MOA;C516.5004.01;NON;;Valeur;Réduction Outre-Mer Entreprise - Investissement réalisés en 2022 - votre entreprise;10 numérique;120HIU;
2042-IOM;24;UG;MOA;C516.5004.01;NON;;Valeur;Réduction Outre-Mer Entreprise - Investissement réalisés en 2022 - votre entreprise avec exploitation directe - RI dont vous demandez l'imputation en 2024;10 numérique;120HIW;
2042-IOM;24;VA;MOA;C516.5004.01;NON;;Valeur;RI pour investissements outre-mer dans le logement social - Investissements réalisés en 2024;10 numérique;120HYI;
2042-IOM;24;VB;MOA;C516.5004.01;NON;;Valeur;Investissement 2024 - Travaux de réhabilitation et travaux de confortation contre le risque sismique ou cyclonique;10 numérique;120HVN;
2042-IOM;24;VC;MOA;C516.5004.01;NON;;Valeur;Investissement 2024 - données en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d'impôt à hauteur de 56 %;10 numérique;120HKS;
2042-IOM;24;VD;MOA;C516.5004.01;NON;;Valeur;Investissement 2024 - données en location à une entreprise exploitante à laquelle vous rétrocédez la réduction d'impôt à hauteur de 66 %;10 numérique;120HKT;
2042-IOM;24;VE;MOA;C516.5004.01;NON;;Valeur;Investissement 2024 dans votre entreprise;10 numérique;120HKU;
2042-IOM;24;VF;MOA;C516.5004.01;NON;;Valeur;Investissement 2024 dans votre entreprise avec exploitation directe : montant de la réduction d'impôt calculée;10 numérique;120HKV;
2042-IOM;24;VG;MOA;C516.5004.01;NON;;Valeur;Investissement 2024 dans votre entreprise avec exploitation directe : montant de la réduction d'impôt dont vous demandez l'imputation en 2024;10 numérique;120HKW;
2042-IOMFC;24;AA;CCI;C889.7111.01;OUI;SNI;Valeur;Secteur et nature de l'investissement : art 199 undecies A du CGI : ° 1 - Habitation principale du contribuable (acquisition ou construction de logements neufs), ° 2 - Travaux de réhabilitation ou de confortation contre les risques sismiques, ou le risque cyclonique ° 3 - Location nue dans le secteur libre, ° 4 - Location nue dans le secteur intermédiaire, ° 5 - Tous secteurs d'activité, ° 6 - Production d'énergie renouvelable, ° 7 - Rénovation, réhabilitation , ° 8 - Pose de câbles sous-marins, art 199 undecies C du CGI : ° 9 - Acquisition de navires de croisière d'une capacité maximum de 400 passagers (toutes collectivités d'outre-mer) ° 10 - Acquisition ou construction de navire de pêche ° 11 - Investissements dans le logement social réalisé en N;;015ALA;
2042-IOMFC;24;AB;MOA;C516.5004.01;OUI;;Valeur;Montant de l'investissement éligible;10 numérique;015AA0;
2042-IOMFC;24;AC;MOA;C516.5004.01;OUI;;Valeur;Base de calcul annuelle de la réduction d'impôt;10 numérique;015AB0;
2042-IOMFC;24;AD;MOA;C516.5004.01;OUI;;Valeur;Montant de la réduction d'impôt;10 numérique;015AC0;
2042-IOMFC;24;AE;DTM;C507.2380.01;OUI;102;Valeur;Date du fait générateur de la réduction d'impôt;SSAAMMJJ, Format attendu : yyyyMMdd;015AD0;
2042-IOMFC;24;AF;CCI;C889.7111.01;OUI;APC;Valeur;En cas de permis de construire, veuillez préciser la date : ° A - Avant 2011, ° B - En 2011, ° C - En 2012;;015ALC;
2042-IOMFC;24;AG;CCI;C889.7111.01;OUI;ACI;Valeur;Caractéristique d'engagement et/ou de réalisation de l'investissement : ° 1 - Investissement engagé ou réalisé avant 2011, ° 2 - Investissement engagé ou réalisé en 2011, ° 3 - Investissement engagé et réalisé de 2012 à 2017 ° 4 - Investissement réalisé au plus tard en 2017 ° 5 - Investissement réalisé de 2020 à 2024;;015ALB;
2042-IOMFC;24;AH;NAD;0000.3164.01;OUI;;AdresseVille;Si investissement dans le secteur du logement, adresse - Ville;;015ALH;
2042-IOMFC;24;AH;NAD;0000.3251.01;OUI;;AdresseCodePostal;Si investissement dans le secteur du logement, adresse - Code Postal;5 alphanumériqe fixe;015ALG;
2042-IOMFC;24;AH;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Si investissement dans le secteur du logement, adresse - N°, [0...9/A...Z], libellé de voie;35 alphanumérique dont position 1 à 4 : numérique position 5 : [0..9/A..Z];015ALD;
2042-IOMFC;24;AH;NAD;C059.3042.02;OUI;;AdresseComplement;Si investissement dans le secteur du logement, adresse - Complément;;015ALE;
2042-IOMFC;24;AH;NAD;C059.3042.03;OUI;;AdresseHameau;Si investissement dans le secteur du logement, adresse - Lieu dit, Hameau;;015ALF;
2042-IOMFC;24;AI;NAD;0000.3164.01;OUI;;AdresseVille;Si investissement dans un autre secteur d'activité ou dans une entreprise - Ville;;015ANE;
2042-IOMFC;24;AI;NAD;0000.3251.01;OUI;;AdresseCodePostal;Si investissement dans un autre secteur d'activité ou dans une entreprise - Code Postal;5 alphanumériqe fixe;015AND;
2042-IOMFC;24;AI;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Si investissement dans un autre secteur d'activité ou dans une entreprise - Adresse - N°, [0...9/A...Z], Libellé voie;35 alphanumérique dont position 1 à 4 : numérique position 5 : [0..9/A..Z];015ANA;
2042-IOMFC;24;AI;NAD;C059.3042.02;OUI;;AdresseComplement;Si investissement dans un autre secteur d'activité ou dans une entreprise - Adresse - Complément;;015ANB;
2042-IOMFC;24;AI;NAD;C059.3042.03;OUI;;AdresseHameau;Si investissement dans un autre secteur d'activité ou dans une entreprise - Adresse - Lieu dit, Hameau;;015ANC;
2042-IOMFC;24;AI;NAD;C080.3036.01;OUI;;Designation;Si investissement dans un autre secteur d'activité ou dans une entreprise - Nom de la société;;015AMA;
2042-IOMFC;24;AI;NAD;C080.3036.02;OUI;;DesignationSuite1;Si investissement dans un autre secteur d'activité ou dans une entreprise - Nom de la société suite;;015AMB;
