Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
3310MAU;24;LQ;MOA;C516.5004.01;NON;;Valeur;TVA antérieurement déduite à reverser, dont TVA sur les produits importés hors produits pétroliers;;911609;
3310MAU;24;LR;MOA;C516.5004.01;NON;;Valeur;Opérations internes réalisées entre membres d'un assujetti unique;;912152;F9
3310MAU;24;LS;MOA;C516.5004.01;NON;;Valeur;Dont TVA déduite à 100 %;;912153;
3310MAU;24;LT;MOA;C516.5004.01;NON;;Valeur;Dont TVA déduite au coefficient propre;;912154;
3310MAU;24;LU;MOA;C516.5004.01;NON;;Valeur;Dont TVA déduite au coefficient du groupe;;912155;
3310MAU;24;LV;MOA;C516.5004.01;NON;;Valeur;Dont TVA déduite selon d'autres modalités;;912156;
3310MAU;24;MA;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 0,90% taxe due;;100010;T5
3310MAU;24;MC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 2,10 % taxe due;;100012;T4
3310MAU;24;MD;MOA;C516.5004.01;NON;;Valeur;Retenue de TVA sur droits d'auteur taxe due;;100002;T7
3310MAU;24;ME;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentaleà un taux particulier taux 2,10% taxe due;;100004;T6
3310MAU;24;MF;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentale à un taux particulier taux 2,10% base HT;;100003;T6
3310MAU;24;MG;MOA;C516.5004.01;NON;;Valeur;Retenue de TVA sur droits d'auteur base HT;;100001;T7
3310MAU;24;MH;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 13% taxe due;;100016;TC
3310MAU;24;MJ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 13% base HT;;100015;TC
3310PAU;24;AA;DTM;C507.2380.01;NON;602;Valeur;Date de situation du périmètre AU;Format attendu : yyyy;912115;
3310PAU;24;AD;NAD;C080.3036.01;OUI;;Designation;I : Liste des Membres au 1er janv N - Dénomination;;912126;
3310PAU;24;AD;NAD;C080.3036.02;OUI;;DesignationSuite1;I : Liste des Membres au 1er janv N - Dénomination Complément;;912127;
3310PAU;24;AD;NAD;C080.3036.03;OUI;;DesignationSuite2;I : Liste des Membres au 1er janv N - Forme juridique;;912125;
3310PAU;24;AD;NAD;C082.3039.01;OUI;;Identifiant;I : Liste des Membres au 1er janv N - SIREN;;912123;
3310PAU;24;AE;NAD;C082.3039.01;OUI;;Identifiant;I : Liste des Membres au 1er janv N - TVA intracomm;;912124;
3310PAU;24;AF;RFF;C506.1154.01;OUI;;Valeur;I : Liste des Membres au 1er janv N - Code activité;;912128;
3310PAU;24;AG;CCI;C889.7111.01;OUI;TBX;Valeur;I : Liste des Membres au 1er janv N - Coche nouveau membre;;912129;
3310PAU;24;AH;NAD;C080.3036.01;OUI;;Designation;II : Liste des sociétés qui ont cessé d'être membres du groupe TVA en cours d'année N-1 - Dénomination;;912133;
3310PAU;24;AH;NAD;C080.3036.02;OUI;;DesignationSuite1;II : Liste des sociétés qui ont cessé d'être membres du groupe TVA en cours d'année N-1 - Dénomination Complément;;912134;
3310PAU;24;AH;NAD;C080.3036.03;OUI;;DesignationSuite2;II : Liste des sociétés qui ont cessé d'être membres du groupe TVA en cours d'année N-1 - Forme juridique;;912132;
3310PAU;24;AH;NAD;C082.3039.01;OUI;;Identifiant;II : Liste des sociétés qui ont cessé d'être membres du groupe TVA en cours d'année N-1 - SIREN;;912130;
3310PAU;24;AJ;NAD;C082.3039.01;OUI;;Identifiant;II : Liste des sociétés qui ont cessé d'être membres du groupe TVA en cours d'année N-1 - TVA intracomm;;912131;
3310PAU;24;AK;RFF;C506.1154.01;OUI;;Valeur;II : Liste des sociétés qui ont cessé d'être membres du groupe TVA en cours d'année N-1 - Code activité;;912135;
3310PAU;24;AL;RFF;C506.1154.01;OUI;;Valeur;I : Liste des Membres au 1er janv N - ROF;;912258;
3310PAU;24;AM;RFF;C506.1154.01;OUI;;Valeur;II : Liste des sociétés qui ont cessé d'être membres du groupe TVA en cours d'année N-1 - ROF;;912259;
3310TER;24;AA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 2, ligne 1;1ère zone de 512 c;100431;02
3310TER;24;AA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 2, ligne 2;2ème zone de 512 c;100543;03
3310TER;24;AA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 2, ligne 3;3ème zone de 512 c;100544;04
3310TER;24;AA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 2, ligne 4;4ème zone de 512 c;100545;05
3310TER;24;AA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 2, ligne 5;5ème zone de 512 c;100546;06
3310TER;24;AB;PCD;C501.5482.01;NON;;Valeur;Pourcentage général de déduction de l'entreprise;Valeur entière et au plus 2 décimales;100054;07
3310TER;24;AC;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse type 2;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100499;01
3310TER;24;BM;FTX;C108.4440.01;OUI;;TexteLibre1;Libellé du secteur distinct d'activité;Une zone de 512 c;908467;
3310TER;24;CM;PCD;C501.5482.01;OUI;;Valeur;Pourcentage de déduction propre à chaque secteur;Valeur entière et au plus 2 décimales;908468;
3310TER;24;DL;MOA;C516.5004.01;NON;;Valeur;TVA brute pour l'ensemble des secteurs;;100055;168
3310TER;24;DM;MOA;C516.5004.01;OUI;;Valeur;TVA brute par secteur;;908469;
3310TER;24;EL;MOA;C516.5004.01;NON;;Valeur;TVA à reverser pour l'ensemble des secteurs;;100056;169
3310TER;24;EM;MOA;C516.5004.01;OUI;;Valeur;TVA à reverser par secteur;;908470;
3310TER;24;FL;MOA;C516.5004.01;NON;;Valeur;Total TVA brute et TVA à reverser pour l'ensemble des secteurs;;100057;170
3310TER;24;FM;MOA;C516.5004.01;OUI;;Valeur;Total TVA brute et TVA à reverser par secteur;;908471;
3310TER;24;GL;MOA;C516.5004.01;NON;;Valeur;Total pour l'ensemble des secteurs, de la TVA déductible sur immobilisations exclusivement affectées à un secteur déterminé;;100058;171
3310TER;24;GM;MOA;C516.5004.01;OUI;;Valeur;TVA déductible sur immobilisations affectées à un secteur déterminé exclusivement;;908472;
3310TER;24;HL;MOA;C516.5004.01;NON;;Valeur;Total pour l'ensemble des secteurs, de la TVA déductible sur immobilisations non exclusivement affectées à un secteur déterminé;;100059;172
3310TER;24;HM;MOA;C516.5004.01;OUI;;Valeur;TVA déductible sur immobilisations affectées à un secteur déterminé non exclusivement;;908473;
3310TER;24;JL;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible sur immobilisations pour l'ensemble des secteurs;;100060;173
3310TER;24;JM;MOA;C516.5004.01;OUI;;Valeur;Total de la TVA déductible sur immobilisations par secteur;;908474;
3310TER;24;KL;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible sur autres biens et services concourant exclusivement à la réalisation d'opérations ouvrant droit à déduction, pour l'ensemble des secteurs;;100061;174
3310TER;24;KM;MOA;C516.5004.01;OUI;;Valeur;TVA déductible sur autres biens et services concourant exclusivement à la réalisation d'opérations ouvrant droit à déduction, par secteur;;908475;
3310TER;24;LL;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible sur autres biens et services concourant non exclusivement à la réalisation d'opérations ouvrant droit à déduction, pour l'ensemble des secteurs;;100062;175
3310TER;24;LM;MOA;C516.5004.01;OUI;;Valeur;TVA déductible sur autres biens et services concourant non exclusivement à la réalisation d'opérations ouvrant droit à déduction, par secteur;;908476;
3310TER;24;ML;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible sur autres biens et services pour l'ensemble des secteurs;;100063;176
3310TER;24;MM;MOA;C516.5004.01;OUI;;Valeur;Total de la TVA déductible sur autres biens et services par secteur;;908477;
3310TER;24;NL;MOA;C516.5004.01;NON;;Valeur;Complément de TVA déductible pour l'ensemble des secteurs;;100064;177
3310TER;24;NM;MOA;C516.5004.01;OUI;;Valeur;Complément de TVA déductible par secteur;;908478;
3310TER;24;PL;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible pour l'ensemble des secteurs;;100065;178
3310TER;24;PM;MOA;C516.5004.01;OUI;;Valeur;Total de la TVA déductible par secteur;;908479;
3310TER;24;QL;MOA;C516.5004.01;NON;;Valeur;Total de la TVA nette pour l'ensemble des secteurs;si col 3 = col 11, col 3 et col 11 non = 0;100066;179
3310TER;24;QM;MOA;C516.5004.01;NON;;Valeur;TVA nette due de l'ensemble des secteurs;si (col.12 + col.14) - col.13 = 0, col.12, col.13, et col.14 non tous = 0;100069;182
3310TER;24;QN;MOA;C516.5004.01;OUI;;Valeur;TVA nette par secteur;si col 3 = col 11, col 3 et col 11 non = 0;908480;
3310TER;24;RL;MOA;C516.5004.01;NON;;Valeur;Total crédit de TVA pour l'ensemble des secteurs;;100067;180
3310TER;24;RM;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA de l'ensemble des secteurs;;100070;183
3310TER;24;RN;MOA;C516.5004.01;OUI;;Valeur;Crédit de TVA par secteur;;908481;
3310TIC;24;AA;DTM;C507.2380.01;OUI;102;Valeur;II - Régularisation au titre de l'exercice clos le;Format attendu : yyyyMMdd;912795;II.A
3310TIC;24;AB;RFF;C506.1154.01;OUI;;Valeur;II - Référence du compteur;;912796;II.B
3310TIC;24;AC;NAD;C082.3039.01;OUI;;Identifiant;II - SIRET éligible à un tarif réduit, exonération, exemption ou franchise;;912797;II.C
3310TIC;24;AD;RFF;C506.1154.01;OUI;;Valeur;II - Code APE de l'établissement justifiant le tarif réduit, exonération, exemption ou franchise;;912798;II.D
3310TIC;24;AE;CCI;C889.7111.01;OUI;RD1;Valeur;II - Motif du tarif réduit;;912799;II.E
3310TIC;24;AF;CCI;C889.7111.01;OUI;EX1;Valeur;II - Motif de l'exonération, exemption ou franchise (à choisir dans le menu déroulant);;912800;II.G
3310TIC;24;AG;MOA;C516.5004.01;OUI;;Valeur;II - Montant de TICFE (accise sur l'électricité) due (hors TVA incidente);;912801;II.I
3310TIC;24;AH;MOA;C516.5004.01;OUI;;Valeur;II - Montant de TICFE (accise sur l'électricité) payée (hors TVA incidente);;912802;II.J
3310TIC;24;AM;CCI;C889.7111.01;OUI;SIR;Valeur;II - Case à cocher - Option pour le calcul au SIREN ou au SIRET;;912806;II.L
3310TIC;24;AN;MOA;C516.5004.01;OUI;;Valeur;II - Valeur ajoutée;;912808;II.M
3310TIC;24;AP;PCD;C501.5482.01;OUI;;Valeur;II - Détermination de l'électro-intensité énergétique (en %);Pourcentage avec 3 décimales;912832;II.O
3310TIC;24;AQ;QTY;C186.6060.01;OUI;;Valeur;III - Volume total des consommations du SIRET (MWh);Quantité avec 3 décimales;912833;III.G
3310TIC;24;AR;QTY;C186.6060.01;OUI;;Valeur;II - Total des quantités consommées (MWh);Quantité avec 3 décimales;912809;II.N
3310TIC;24;AS;MOA;C516.5004.01;OUI;;Valeur;II - Montant de TICFE (accise sur l'électricité) à régulariser ou à rembourser;Montant pouvant être négatif;912803;II.K
3310TIC;24;AT;DTM;C507.2380.01;OUI;102;Valeur;III - Régularisation au titre de l'exercice clos le;Format attendu : yyyyMMdd;912810;III.A
3310TIC;24;AU;RFF;C506.1154.01;OUI;;Valeur;III - Référence du compteur;;912811;III.B
3310TIC;24;AV;NAD;C082.3039.01;OUI;;Identifiant;III - SIRET éligible à un tarif réduit, exonération, exemption ou franchise;;912812;III.C
3310TIC;24;AW;RFF;C506.1154.01;OUI;;Valeur;III - Code APE de l'établissement justifiant le tarif réduit, exonération, exemption ou franchise;;912813;III.D
3310TIC;24;AX;CCI;C889.7111.01;OUI;RD2;Valeur;III - Motif du tarif réduit;;912814;III.E
3310TIC;24;AY;CCI;C889.7111.01;OUI;EX2;Valeur;III - Motif de l'exonération, exemption ou franchise;;912815;III.F
3310TIC;24;AZ;MOA;C516.5004.01;OUI;;Valeur;III - Montant de TICGN (accise sur les gaz naturels) due (hors TVA incidente);;912816;III.I
3310TIC;24;BA;MOA;C516.5004.01;OUI;;Valeur;III - Montant de TICGN (accise sur les gaz naturels) payée (hors TVA incidente);;912817;III.J
3310TIC;24;BB;MOA;C516.5004.01;OUI;;Valeur;III - Montant de TICGN (accise sur les gaz naturels) à régulariser ou à rembourser;Montant pouvant être négatif;912818;III.K
3310TIC;24;BF;MOA;C516.5004.01;OUI;;Valeur;III - Valeur ajoutée;;912822;III.L
3310TIC;24;BG;QTY;C186.6060.01;OUI;;Valeur;III - Total des quantités consommées (MWh);Quantité avec 4 décimales;912823;III.N
3310TIC;24;BH;DTM;C507.2380.01;OUI;102;Valeur;IV - Régularisation au titre de l'exercice clos le;Format attendu : yyyyMMdd;912824;IV.A
3310TIC;24;BJ;NAD;C082.3039.01;OUI;;Identifiant;IV - SIRET éligible à un tarif réduit, exonération, exemption ou franchise;;912825;IV.B
3310TIC;24;BK;RFF;C506.1154.01;OUI;;Valeur;IV - Code APE de l'établissement justifiant le tarif réduit, exonération, exemption ou franchise;;912826;IV.C
3310TIC;24;BL;CCI;C889.7111.01;OUI;RD3;Valeur;IV - Motif du tarif réduit;;912827;IV.D
3310TIC;24;BM;CCI;C889.7111.01;OUI;EX3;Valeur;IV - Motif de l'exonération, exemption ou franchise;;912828;IV.E
3310TIC;24;BN;MOA;C516.5004.01;OUI;;Valeur;IV - Montant de TICC (accise sur les charbons) due (hors TVA incidente);;912829;IV.H
3310TIC;24;BP;MOA;C516.5004.01;OUI;;Valeur;IV - Montant de TICC (accise sur les charbons) payée (hors TVA incidente);;912830;IV.I
3310TIC;24;BQ;MOA;C516.5004.01;OUI;;Valeur;IV - Montant de TICC (accise sur les charbons) à régulariser ou à rembourser;Montant pouvant être négatif;912831;IV.J
3310TIC;24;BR;PCD;C501.5482.01;OUI;;Valeur;III - Détermination de l'intensité énergétique (en %);Pourcentage avec 4 décimales;912834;III.O
3310TIC;24;BS;QTY;C186.6060.01;OUI;;Valeur;II - Volume total des consommations du SIRET (MWh);Quantité avec 3 décimales;912835;II.G
3310TIC;24;BT;MOA;C516.5004.01;NON;;Valeur;II - Montant total de TICFE (accise sur l'électricité) à régulariser ou à rembourser (à reporter sur la déclaration de TVA);Montant pouvant être négatif;912836;
3310TIC;24;BU;MOA;C516.5004.01;NON;;Valeur;III - Montant de TICGN (accise sur les gaz naturels) à régulariser ou à rembourser (à reporter sur la déclaration de TVA);Montant pouvant être négatif;912837;
3310TIC;24;BV;MOA;C516.5004.01;NON;;Valeur;IV - Montant de TICC (accise sur les charbons) à régulariser ou à rembourser (à reporter sur la déclaration de TVA);Montant pouvant être négatif;912838;
3310TIC;24;BZ;MOA;C516.5004.01;OUI;;Valeur;IV - Valeur ajoutée;;912842;IV.K
3310TIC;24;CA;MOA;C516.5004.01;OUI;;Valeur;III - Valeur de production;;912843;III.M
3310TIC;24;CB;MOA;C516.5004.01;OUI;;Valeur;IV - Valeur de production;;912844;IV.L
3310TIC;24;CC;QTY;C186.6060.01;OUI;;Valeur;IV - Total des quantités consommées (MWh);Quantité avec 3 décimales;912845;IV.M
3310TIC;24;CD;QTY;C186.6060.01;OUI;;Valeur;IV - Volume total des consommations du SIRET (MWh);Quantité avec 3 décimales;912846;IV.F
3310TIC;24;CE;PCD;C501.5482.01;OUI;;Valeur;II - Pourcentage des quantités éligibles à un tarif réduit, exonération, exemption ou franchise du SIRET;;912847;II.H
3310TIC;24;CF;PCD;C501.5482.01;OUI;;Valeur;II - Pourcentage des quantités éligibles à un tarif réduit, exonération, exemption ou franchise du SIRET;;912848;III.H
3310TIC;24;CG;PCD;C501.5482.01;OUI;;Valeur;II - Pourcentage des quantités éligibles à un tarif réduit, exonération, exemption ou franchise du SIRET;;912849;IV.G
3310TIC;24;CH;PCD;C501.5482.01;OUI;;Valeur;IV - Détermination de l'intensité énergétique (en %);Pourcentage avec 3 décimales;912850;IV.N
3514;24;CA;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100123;10
3514;24;CB;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1ère zone de 512 c;100447;11
3514;24;CB;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2ème zone de 512 c;100547;12
3514;24;CB;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c;100548;13
3514;24;CB;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4ème zone de 512 c;100549;14
3514;24;CB;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5ème zone de 512 c;100550;15
3514;24;CC;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100124;09
3514;24;DE;CCI;C889.7111.01;NON;TBX;Valeur;Je demande la suspension du ou des acomptes restant à courir;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100307;04
3514;24;HA;MOA;C516.5004.01;NON;;Valeur;Montant de l'acompte attendu ou modulé;Valeur positive ou nulle ou vide;903949;01
3514;24;HB;MOA;C516.5004.01;NON;;Valeur;Montant du crédit ou de l'excédent de TVA, figurant sur la précédente déclaration CA12/CA12E, et à déduire éventuellement du montant de l'acompte attendu ou modulé;Valeur positive ou nulle ou vide;903950;02
3514;24;HC;MOA;C516.5004.01;NON;;Valeur;Montant total de la TVA à payer à la place de l'acompte de TVA;;903951;03
3514;24;IA;MOA;C516.5004.01;NON;;Valeur;Montant de la TVA collectée au titre du semestre;Valeur positive ou nulle ou vide;903952;05
3514;24;IB;MOA;C516.5004.01;NON;;Valeur;Montant de la TVA déductible au titre du semestre;Valeur positive ou nulle ou vide;903953;06
3514;24;IC;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA dégagé au titre du semestre;;903954;07
3514;24;ID;MOA;C516.5004.01;NON;;Valeur;Remboursement de la TVA sur investissements;Valeur positive ou nulle ou vide;903955;08
3515SD;24;AA;DTM;C507.2380.01;NON;610;Valeur;Mois de régularisation;2379 = 610 (SSAAMM), Format attendu : yyyyMM;100125;
3515SD;24;AB;DTM;C507.2380.01;NON;610;Valeur;Mois de l'acompte;2379 = 610 (SSAAMM), Format attendu : yyyyMM;100126;
3515SD;24;BB;MOA;C516.5004.01;NON;;Valeur;Acompte à déduire;;100128;b
3515SD;24;BC;MOA;C516.5004.01;NON;;Valeur;Complément à verser;si a = b, a et b non = 0;100129;c
3515SD;24;BD;MOA;C516.5004.01;NON;;Valeur;Excédent à imputer;;100130;d
3515SD;24;BE;MOA;C516.5004.01;NON;;Valeur;Total de la TVA nette due (ligne 28 déterminée sans tenir compte des lignes 5B et 2C);;907587;a1
3515SD;24;BF;MOA;C516.5004.01;NON;;Valeur;Total des taxes assimilées (ligne 29 de la déclaration CA3);;907589;a2
3515SD;24;CA;MOA;C516.5004.01;NON;;Valeur;Nouvel acompte;;100131;e
3515SD;24;CB;MOA;C516.5004.01;NON;;Valeur;Somme à payer;;100132;f
3515SD;24;DA;MOA;C516.5004.01;NON;;Valeur;Report de somme à payer;;100133;f
3515SD;24;DB;MOA;C516.5004.01;NON;;Valeur;Report de total de l'impôt;;100134;a
3515SD;24;DC;MOA;C516.5004.01;NON;;Valeur;Somme à payer dégagée positive;Montant exprimé sans signe, si f = a, f et a non = 0;100135;g
3515SD;24;DD;MOA;C516.5004.01;NON;;Valeur;Somme à payer dégagée négative;Montant exprimé sans signe;100136;h
3515SD;24;EA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type3, ligne 1;1ère zone de 512 c;100448;
3515SD;24;EA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 3, ligne 2;2ème zone de 512 c;100551;
3515SD;24;EA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 3, ligne 3;3ème zone de 512 c;100552;
3515SD;24;EA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 3, ligne 4;4ème zone de 512 c;100553;
3515SD;24;EA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 3, ligne 5;5ème zone de 512 c;100554;
3515SD;24;EB;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse type 3;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100500;
3517BCA12A;24;AA;CCI;C889.7111.01;NON;TBX;Valeur;Acompte congés payés;X = sélectionné;912854;
3517BCA12A;24;AB;CCI;C889.7111.01;NON;TBX;Valeur;TIC/TICPE;X = sélectionné;912855;
3517BCA12A;24;AC;CCI;C889.7111.01;NON;TBX;Valeur;Autres;X = sélectionné;912856;
3517BCA12A;24;AE;CCI;C889.7111.01;NON;CEX;Valeur;Mention CA12 / CA12E, CA12A / CA12AE;;100190;
3517BCA12A;24;AF;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;X = sélectionné;100123;
3517BCA12A;24;AG;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;X = sélectionné;100124;
3517BCA12A;24;AH;MOA;C516.5004.01;NON;;Valeur;Montant de la contribution sur la rente infra-marginale de la production d'électricité due au titre de P4 en cas de cessation d'activité en 2024 (à reporter ligne 65A);;912954;
3517BCA12A;24;AJ;MOA;C516.5004.01;NON;;Valeur;Montant de la contribution sur la rente infra-marginale de la production d'électricité due au titre de P1, P2 et P3) (à reporter ligne 65A);;912953;
3517BCA12A;24;BA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1ère zone de 512 c;100447;
3517BCA12A;24;BA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2ème zone de 512 c;100547;
3517BCA12A;24;BA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c;100548;
3517BCA12A;24;BA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4ème zone de 512 c;100549;
3517BCA12A;24;BA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5ème zone de 512 c;100550;
3517BCA12A;24;DA;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables - Achats en franchise;;100104;00
3517BCA12A;24;DB;MOA;C516.5004.01;NON;;Valeur;Union européenne;;100075;01
3517BCA12A;24;DC;MOA;C516.5004.01;NON;;Valeur;Autres opérations non imposables;;100076;02
3517BCA12A;24;DD;MOA;C516.5004.01;NON;;Valeur;Livraisons intracommunautaires;;100077;03
3517BCA12A;24;DE;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé en France métropolitaine imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;100139;5C
3517BCA12A;24;DF;MOA;C516.5004.01;NON;;Valeur;Ventes à distance au profit de particuliers (consommateurs finaux);;908461;2A
3517BCA12A;24;DH;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires imposable (France métropolitaine ou DOM), hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires, aux anciens taux : base HT;;100144;08
3517BCA12A;24;DJ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables à un taux particulier base HT;;100082;09
3517BCA12A;24;DK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées en France métropolitaine au taux normal de 20% : Base HT;;904098;04
3517BCA12A;24;DL;MOA;C516.5004.01;NON;;Valeur;Opérations imposables cessions d'immobilisations, base hors taxe;;100146;10
3517BCA12A;24;DM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - livraisons à soi-même, base hors taxe;;100148;11
3517BCA12A;24;DN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - Autres opérations imposables, base hors taxe;;100160;12
3517BCA12A;24;DP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - acquisitions intra-communautaires, base hors taxe;;100073;13
3517BCA12A;24;DQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées en France métropolitaine au taux réduit de 10% : Base HT;;904100;5A
3517BCA12A;24;DR;MOA;C516.5004.01;NON;;Valeur;Achats de prestations de services intracommunautaires (art 283-2 du code général des impôts) Base hors taxe;;900774;9C
3517BCA12A;24;DS;MOA;C516.5004.01;NON;;Valeur;Achats de prestations de services intracommunautaires (art 283-2 du code général des impôts), taxe due;;900775;9C
3517BCA12A;24;DU;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;100165;06
3517BCA12A;24;DV;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux normal, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;100167;07
3517BCA12A;24;DY;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel, de chaleur ou de froid non imposables en France;;100122;3B
3517BCA12A;24;DZ;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel, de chaleur ou de froid imposables en France, base hors taxe;;100121;9B
3517BCA12A;24;EA;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en métropole (ligne à blanc);;900097;5D
3517BCA12A;24;EB;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en métropole (ligne à blanc);;900098;5D
3517BCA12A;24;EC;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux dans les DOM (ligne à blanc);;900099;7B
3517BCA12A;24;ED;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux dans les DOM (ligne à blanc);;900100;7B
3517BCA12A;24;EE;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé en France métropolitaine imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;100140;5C
3517BCA12A;24;EH;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires imposable (France métropolitaine ou DOM), hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires, aux anciens taux : taxe due;;100145;08
3517BCA12A;24;EJ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables à un taux particulier taxe due;;100083;09
3517BCA12A;24;EK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées en France métropolitaine au taux normal de 20% : Taxe due;;904099;04
3517BCA12A;24;EL;MOA;C516.5004.01;NON;;Valeur;Opérations imposables cessions d'immobilisations, taxe due;;100147;10
3517BCA12A;24;EM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - livraisons à soi-même : taxe due;;100149;11
3517BCA12A;24;EN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - Autres opérations imposables : taxe due;;100161;12
3517BCA12A;24;EP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - acquisitions intra-communautaires : taxe due;;100150;13
3517BCA12A;24;EQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées en France métropolitaine au taux réduit de 10% : Taxe due;;904101;5A
3517BCA12A;24;ER;MOA;C516.5004.01;NON;;Valeur;TVA antérieurement déduite à reverser, taxe due;;100087;14
3517BCA12A;24;ES;MOA;C516.5004.01;NON;;Valeur;Total général de la TVA brute due sur opérations imposables et régularisations;;100088;15
3517BCA12A;24;EU;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;100166;06
